Date,Y,m,d,d-T,h,Demand,Demand Forecast,SPOT Market Volume,Market Clearing Price,Wind Forecast,RoR Forecast,Yuk Tahmin Planı (MWh),Net Order
22/04/2021,2021,4,22,4,5, 30859   ,30587.47041,22072.7,317.25,1156.51,4781.28,31453,294.656
22/04/2021,2021,4,22,4,6, 29339   ,28337.91415,21795.8,312.79,1166.59,4773.64,29645,454.495
22/04/2021,2021,4,22,4,7, 30437   ,28151.51399,22997.5,314.65,1099.49,4848.89,30726,482.562
22/04/2021,2021,4,22,4,8, 35210   ,33116.53943,25616.5,321.45,924.27,4957.4,35455,300.178
22/04/2021,2021,4,22,4,9, 38047   ,36074.98703,24924.5,318.47,832.42,5000.54,38423,537.535
22/04/2021,2021,4,22,4,10, 39618   ,38108.97671,25751.8,319.95,769.79,5003.41,39933,776.155
22/04/2021,2021,4,22,4,11, 39883   ,39385.34815,26065.4,320.09,728.18,4943.68,40799,1090.939
22/04/2021,2021,4,22,4,12, 39481   ,38378.34581,25125,315.59,767.7,4897.81,39967,937.633
22/04/2021,2021,4,22,4,13, 39491   ,39307.67455,25492,317.63,902.85,4952.92,40551,775.265
22/04/2021,2021,4,22,4,14, 39935   ,39758.60689,25604.7,319.14,1138.2,5026.96,40933,829.872
22/04/2021,2021,4,22,4,15, 39099   ,38724.81893,25485.1,320.05,1395.53,5054.48,40295,773.488
22/04/2021,2021,4,22,4,16, 38415   ,37495.03146,24797.5,318.96,1541.7,5088.73,39624,667.069
22/04/2021,2021,4,22,4,17, 37454   ,36664.12874,24003.2,320.67,1588.83,5138.41,38620,590.225
22/04/2021,2021,4,22,4,18, 36876   ,36721.83051,23642.1,322.13,1627.15,5184.54,37761,874.338
22/04/2021,2021,4,22,4,19, 37398   ,37355.39159,23487.2,324.41,1579.96,5214.87,37896,1732.687
22/04/2021,2021,4,22,4,20, 37488   ,37378.89935,23547.5,324.21,1489.86,5211.42,38088,1036.732
22/04/2021,2021,4,22,4,21, 37841   ,37282.18155,23423.2,325.75,1357.05,5190.48,38096,1111.219
22/04/2021,2021,4,22,4,22, 37212   ,36610.51548,22825.6,324,1188.96,5137.53,37377,956.156
22/04/2021,2021,4,22,4,23, 35746   ,35738.15272,22203,320.44,1031.25,4990.59,36139,1180.005
23/04/2021,2021,4,23,5,0, 34181   ,32667.86,21340.4,323.45,880.96,4736.16,26742,955.635
23/04/2021,2021,4,23,5,1, 32663   ,31207.72,23040.9,326.46,827.25,4684.39,25076,511.543
23/04/2021,2021,4,23,5,2, 32047   ,30631.37,22953.5,326.45,806.52,4706.76,23742,795.322
23/04/2021,2021,4,23,5,3, 31831   ,30607.5,22876.9,326.73,764.13,4694.96,23142,558.575
23/04/2021,2021,4,23,5,4, 31397   ,29959.94,22167.8,324.5,732.14,4629.43,22660,533.176
23/04/2021,2021,4,23,5,5, 29697   ,28638.03,21116.3,320.77,705.76,4569.99,22316,403.451
23/04/2021,2021,4,23,5,6, 27506   ,26295.7,20376.8,314.46,686.21,4541.13,21026,544.799
23/04/2021,2021,4,23,5,7, 27632   ,25240.71,20700.8,312.02,672.47,4561.23,21444,-323.725
23/04/2021,2021,4,23,5,8, 29914   ,25909.56,21810.4,311.82,596.28,4566.15,23421,-184.167
23/04/2021,2021,4,23,5,9, 32238   ,27370.82,22219,259,496.71,4557.09,25429,174.017
23/04/2021,2021,4,23,5,10, 33587   ,28529.63,22864.7,310.45,495.23,4599.28,26879,449.668
23/04/2021,2021,4,23,5,11, 34741   ,29473.41,23384.1,312.53,569.68,4622.38,27966,562.755
23/04/2021,2021,4,23,5,12, 34283   ,30060.36,22977.4,300.01,671.24,4620.87,28042,360.224
23/04/2021,2021,4,23,5,13, 34361   ,30723.19,23058.8,305,809.08,4665.36,28541,252.633
23/04/2021,2021,4,23,5,14, 35127   ,30679.06,23545.1,314.04,962.05,4708.48,28788,264.662
23/04/2021,2021,4,23,5,15, 34876   ,30948.3,23179.7,314.76,1065.63,4750.7,28546,402.96
23/04/2021,2021,4,23,5,16, 34519   ,31403.95,22804.2,317.44,1038.8,4817.05,28177,614.45
23/04/2021,2021,4,23,5,17, 34434   ,32042.57,22918.8,322.75,955.45,4881.24,27994,996.848
23/04/2021,2021,4,23,5,18, 34906   ,33826.53,23302.6,330.02,885.22,4952.17,28095,1365.131
23/04/2021,2021,4,23,5,19, 35685   ,34646.72,23349.7,333.81,828.3,5004.14,29314,1192.887
23/04/2021,2021,4,23,5,20, 35655   ,34528.15,23131.6,333.15,867.91,5018.89,30261,1147.394
23/04/2021,2021,4,23,5,21, 35679   ,34373.95,22746.4,331.63,967.44,4975.68,29245,1509.498
23/04/2021,2021,4,23,5,22, 35007   ,33538.96,22281.9,329.54,1012.88,4901.43,28545,836.639
23/04/2021,2021,4,23,5,23, 33851   ,32312,21574.6,325.14,1074.81,4789.16,27590,1170.172
24/04/2021,2021,4,24,6,0, 32558   ,33823.12217,20855.9,339.81,1464.28,4692.5,29116,83.533
24/04/2021,2021,4,24,6,1, 31082   ,32498.3013,22636.3,333.68,1570.51,4687.02,27994,-79.272
24/04/2021,2021,4,24,6,2, 30816   ,31666.39298,22485.9,331.4,1726.31,4641.75,27559,0
24/04/2021,2021,4,24,6,3, 30606   ,31311.99633,22264.4,330.31,1880.1,4577.72,27534,-171
24/04/2021,2021,4,24,6,4, 30004   ,30887.62418,21629.9,326.3,2083.09,4526.49,27243,-98.167
24/04/2021,2021,4,24,6,5, 28363   ,30137.05767,20626.4,319.48,2317.02,4483.58,26570,82.579
24/04/2021,2021,4,24,6,6, 26393   ,28240.89425,20014.5,300.01,2432.02,4432.59,25535,-904.28
24/04/2021,2021,4,24,6,7, 26877   ,28081.88379,20605.8,200,2455.75,4461.88,25724,-890.57
24/04/2021,2021,4,24,6,8, 29855   ,31425.15728,21573.1,309.99,2379.34,4501.47,27946,13.167
24/04/2021,2021,4,24,6,9, 32325   ,34022.79591,21984.6,120,2279.47,4509.27,30489,-134.517
24/04/2021,2021,4,24,6,10, 33867   ,36044.70103,22442.5,180,2318,4523.59,32103,371.883
24/04/2021,2021,4,24,6,11, 34952   ,37159.63329,22418.2,299.99,2420.94,4464.76,33318,776.799
24/04/2021,2021,4,24,6,12, 34898   ,36311.41352,22299.7,240.01,2532.16,4420.36,33232,438.531
24/04/2021,2021,4,24,6,13, 35155   ,36497.72863,22438.7,309.99,2659.4,4459.06,33787,-194.731
24/04/2021,2021,4,24,6,14, 35687   ,36488.30837,22655.4,315.07,2753.93,4501.08,34063,70.654
24/04/2021,2021,4,24,6,15, 35190   ,35015.52264,22070.1,314.53,2824.01,4536.44,33601,549.791
24/04/2021,2021,4,24,6,16, 34958   ,33917.00614,21862.5,314.19,2943.01,4638.67,33081,311.672
24/04/2021,2021,4,24,6,17, 34590   ,33465.75328,21651.7,325.16,3164.63,4770.61,32700,250.205
24/04/2021,2021,4,24,6,18, 35202   ,33564.2681,22033.6,400.01,3432.37,4852.83,33213,-11.416
24/04/2021,2021,4,24,6,19, 35728   ,34891.7723,21798.6,450,3723.35,4900.03,33494,98.537
24/04/2021,2021,4,24,6,20, 35450   ,35462.98175,22151,400.01,4034.87,4898.04,33382,-16.189
24/04/2021,2021,4,24,6,21, 35304   ,35337.3145,22009.9,335.42,4255.17,4846.71,33162,644.956
24/04/2021,2021,4,24,6,22, 34603   ,34753.43534,21273.9,328.04,4279.76,4752.47,32273,688.405
24/04/2021,2021,4,24,6,23, 33380   ,33583.00677,20444.3,317.47,4125.76,4606.49,30965,722.52
25/04/2021,2021,4,25,7,0, 32023   ,32210.21449,19758.9,318.8,3694.02,4655.68,31166,245.372
25/04/2021,2021,4,25,7,1, 30808   ,30805.30729,21450.4,323.52,3889.13,4636.1,30144,219.036
25/04/2021,2021,4,25,7,2, 30183   ,29987.73121,21349.5,321.36,3962.18,4591.76,29543,252.624
25/04/2021,2021,4,25,7,3, 29982   ,29641.13529,21086.3,319.88,3903.59,4538.65,29126,498.21
25/04/2021,2021,4,25,7,4, 29252   ,29066.1246,20345.2,315.57,3935.81,4484.89,28352,743.207
25/04/2021,2021,4,25,7,5, 27451   ,28088.83935,18856.3,311.95,4036.36,4434.12,27196,401.683
25/04/2021,2021,4,25,7,6, 25375   ,25977.45355,18883.1,120.01,4140.61,4392.24,25442,498.948
25/04/2021,2021,4,25,7,7, 25365   ,25126.36004,19133,100,4210.51,4387.93,24851,91
25/04/2021,2021,4,25,7,8, 26822   ,26503.40904,19721.9,100,4245.07,4389.52,25789,-132.973
25/04/2021,2021,4,25,7,9, 28476   ,28220.04895,20685.9,150.01,4278.42,4398.15,27548,0
25/04/2021,2021,4,25,7,10, 29882   ,29908.15096,21041.9,258,4385.49,4422.87,28952,-18
25/04/2021,2021,4,25,7,11, 31161   ,31228.96988,21555.6,300,4545.99,4422.31,30097,-38.134
25/04/2021,2021,4,25,7,12, 31964   ,31250.50284,21946.3,200,4793.23,4429.12,30523,-551.962
25/04/2021,2021,4,25,7,13, 32686   ,31864.51448,22212.7,274.99,5111.93,4454.95,31186,-584
25/04/2021,2021,4,25,7,14, 32929   ,32002.91524,22265.8,310.2,5342.84,4473.9,31495,-580
25/04/2021,2021,4,25,7,15, 32750   ,31278.62028,21979.5,310.5,5530.25,4531.34,31546,-546.527
25/04/2021,2021,4,25,7,16, 32705   ,30736.42981,21811.7,310.56,5670.53,4600.3,31600,-539.003
25/04/2021,2021,4,25,7,17, 32910   ,30579.75278,21879,314.01,5680.83,4643.44,31740,-158.334
25/04/2021,2021,4,25,7,18, 33743   ,31158.95793,22743.3,332.7,5638.54,4723.22,32674,-611.189
25/04/2021,2021,4,25,7,19, 34645   ,32644.30345,22585.3,395,5598.76,4789.77,33223,-581.001
25/04/2021,2021,4,25,7,20, 34461   ,33355.51452,22927.2,384.9,5611.77,4828.08,33272,-812.651
25/04/2021,2021,4,25,7,21, 34504   ,33468.88476,22841.9,336.89,5600,4800.18,33218,-184
25/04/2021,2021,4,25,7,22, 33840   ,33013.51277,22247.3,330.1,5477.28,4721.14,32665,-249.5
25/04/2021,2021,4,25,7,23, 32842   ,31947.63606,21673,321.16,5361.52,4580.6,31780,-445.846
26/04/2021,2021,4,26,1,0, 31618   ,30945.59358,21072.7,308.99,4886.75,4434.47,30748,-456.717
26/04/2021,2021,4,26,1,1, 30621   ,29759.87865,21514.8,314.87,4751.14,4395.65,29536,-308.49
26/04/2021,2021,4,26,1,2, 30139   ,29136.08678,21436.3,314.68,4721.11,4397.17,29022,-323.39
26/04/2021,2021,4,26,1,3, 30127   ,29146.36601,21396.4,315.35,4708.51,4377.7,29058,-326.4
26/04/2021,2021,4,26,1,4, 29521   ,28896.23029,20996.7,313.34,4682.21,4357.25,28778,-308.17
26/04/2021,2021,4,26,1,5, 28050   ,28168.99969,19729.6,263.01,4671.07,4368.71,27765,-421.49
26/04/2021,2021,4,26,1,6, 27207   ,26450.96829,20648.5,50.01,4580.99,4395.01,26116,-676.483
26/04/2021,2021,4,26,1,7, 28873   ,27510.02686,21835.6,225,4377.9,4485.64,27540,-188.596
26/04/2021,2021,4,26,1,8, 34782   ,32662.79401,24678.2,324.88,3974.1,4602.82,32973,-100.529
26/04/2021,2021,4,26,1,9, 38325   ,35728.25982,24548.1,330.73,3809.19,4666.72,36386,326.13
26/04/2021,2021,4,26,1,10, 39774   ,37360.32699,25656.8,337.69,3755.28,4680.68,38143,306.802
26/04/2021,2021,4,26,1,11, 40934   ,38239.77082,26072.9,338.93,3800.95,4617.81,38835,503.827
26/04/2021,2021,4,26,1,12, 40052   ,37526.01484,25298.9,329.42,3956.89,4559.53,38143,535.045
26/04/2021,2021,4,26,1,13, 40598   ,37943.68035,25608.4,334.75,4193.36,4597.3,38430,438.454
26/04/2021,2021,4,26,1,14, 40950   ,38061.50931,25908.5,336.65,4238,4660.23,38875,501.268
26/04/2021,2021,4,26,1,15, 40126   ,36959.46046,25550.3,336.29,4184.29,4695.16,38293,459.015
26/04/2021,2021,4,26,1,16, 39256   ,36209.79097,25048.5,335.23,4135.64,4737.17,37734,498.297
26/04/2021,2021,4,26,1,17, 38048   ,36006.47706,24460.7,336.73,4067.74,4784.81,36931,508.519
26/04/2021,2021,4,26,1,18, 36899   ,36320.80501,23845.2,349.99,4009.3,4832.31,36463,633.361
26/04/2021,2021,4,26,1,19, 37619   ,37009.81932,23586.3,379.67,4052.9,4857.98,36834,434.961
26/04/2021,2021,4,26,1,20, 37383   ,36996.89359,23719.9,370,4195.61,4853.95,36923,-72.593
26/04/2021,2021,4,26,1,21, 37906   ,36571.50721,23605.3,369.99,4125.14,4840.94,37130,538.246
26/04/2021,2021,4,26,1,22, 37313   ,35721.62265,23091.1,339.46,3886.09,4788.88,36549,735.51
26/04/2021,2021,4,26,1,23, 36260   ,34589.35708,22202,332.05,3541.01,4656.51,35341,469.972
27/04/2021,2021,4,27,2,0, 34924   ,33214.29879,21980.5,325.94,3061.9,4490.55,34226,410.32
27/04/2021,2021,4,27,2,1, 33454   ,32039.45424,23674.1,331.03,2602.5,4482.97,32910,434.455
27/04/2021,2021,4,27,2,2, 32901   ,31449.2747,23621.9,331.13,2268.41,4453.55,32334,455.389
27/04/2021,2021,4,27,2,3, 32563   ,31442.53552,23437.8,331.2,1985.75,4407.86,32269,328.248
27/04/2021,2021,4,27,2,4, 31999   ,30989.38111,22844.1,328.71,1814.4,4394.31,31823,370.821
27/04/2021,2021,4,27,2,5, 30558   ,29673.1978,21909.8,325.01,1720.18,4393.79,30461,353.666
27/04/2021,2021,4,27,2,6, 29084   ,27383.14707,21924.5,320.28,1599.38,4393.75,28430,372.41
27/04/2021,2021,4,27,2,7, 30726   ,27950.89469,23200.4,322.23,1509.96,4464.25,29761,554.474
27/04/2021,2021,4,27,2,8, 35563   ,32850.79546,25711,331.68,1492.9,4569.56,34656,745.482
27/04/2021,2021,4,27,2,9, 38244   ,34763.64368,25231.5,334.99,1433.34,4611.24,37358,531.074
27/04/2021,2021,4,27,2,10, 39549   ,35536.01807,26007.1,337.5,1306.42,4615.55,38879,556.443
27/04/2021,2021,4,27,2,11, 40545   ,36118.3163,26333.1,338.72,1217.62,4567.56,39736,531.717
27/04/2021,2021,4,27,2,12, 39554   ,35582.94439,25731.8,328.49,1214.15,4520.41,38941,679.809
27/04/2021,2021,4,27,2,13, 39888   ,36381.03277,25961.3,331.62,1227.82,4564.55,39521,551.789
27/04/2021,2021,4,27,2,14, 40141   ,36856.74944,26494.2,339.64,1258.48,4613.77,40013,587.307
27/04/2021,2021,4,27,2,15, 39450   ,36524.97274,26049.4,339.3,1317.64,4620.02,39558,604.576
27/04/2021,2021,4,27,2,16, 38769   ,36547.91885,25658.8,338.4,1415.62,4660.64,39106,550.799
27/04/2021,2021,4,27,2,17, 37881   ,36690.55377,24567.9,449.99,1472.64,4716,38145,544.6
27/04/2021,2021,4,27,2,18, 37113   ,37020.50828,24340.7,550,1485.13,4768.24,37211,291.4
27/04/2021,2021,4,27,2,19, 37553   ,37548.64895,23886.2,567,1598.47,4806.71,37184,514.262
27/04/2021,2021,4,27,2,20, 37584   ,37336.69855,23919.8,567,1753.46,4805.83,37190,70.067
27/04/2021,2021,4,27,2,21, 38135   ,36968.08958,23874.5,565.98,1832.29,4791.07,37330,521.143
27/04/2021,2021,4,27,2,22, 37459   ,36085.06714,23442,499.04,1901.14,4746.47,36729,165.667
27/04/2021,2021,4,27,2,23, 36212   ,35027.74903,23005.4,338.42,1995.01,4618.83,35623,-54.621
28/04/2021,2021,4,28,3,0, 34748   ,34699.12846,21955.6,338.23,2087.03,4323.54,34398,-196.209
28/04/2021,2021,4,28,3,1, 33440   ,33280.74949,23667.9,332.87,2173.06,4313.41,33185,-1.46
28/04/2021,2021,4,28,3,2, 32818   ,32722.88143,23542,331.43,2192.28,4281.44,32547,0
28/04/2021,2021,4,28,3,3, 32428   ,32389.14642,23323.6,330.73,2250.56,4233.97,32414,-102.183
28/04/2021,2021,4,28,3,4, 31940   ,31868.27005,22545.2,327.77,2326.3,4219.4,31835,-79.267
28/04/2021,2021,4,28,3,5, 30312   ,30502.23537,21701.4,322.1,2358.97,4202.78,30535,-194.181
28/04/2021,2021,4,28,3,6, 28846   ,28875.12817,21818.3,315.36,2398.13,4193.01,29321,-1085.493
28/04/2021,2021,4,28,3,7, 30485   ,30455.83608,23058.8,317.66,2330.36,4263.45,30639,-357.514
28/04/2021,2021,4,28,3,8, 35238   ,35208.89797,25371.2,328.5,2428.53,4360.77,36012,371.149
28/04/2021,2021,4,28,3,9, 38403   ,37919.81872,24779.3,335.75,2100.23,4403.57,38939,508.207
28/04/2021,2021,4,28,3,10, 39642   ,39613.17989,25323.7,350.01,1883.65,4409.69,40165,570.04
28/04/2021,2021,4,28,3,11, 40591   ,40832.62664,25466.4,350,1875.33,4361.35,41038,542.47
28/04/2021,2021,4,28,3,12, 39754   ,40069.25626,24939.9,332.07,2082.57,4314.85,40241,598.06
28/04/2021,2021,4,28,3,13, 40109   ,40456.39766,25178.4,333.33,2512.16,4356.76,40680,1284.685
28/04/2021,2021,4,28,3,14, 40737   ,40641.93437,25528.8,338.23,2847.83,4419.44,40881,1531.231
28/04/2021,2021,4,28,3,15, 40150   ,39796.6628,25191.7,338.57,3055.65,4439.22,39654,1573.855
28/04/2021,2021,4,28,3,16, 39439   ,38837.09134,25033.3,337.33,3052.31,4460.53,39275,1104.561
28/04/2021,2021,4,28,3,17, 38287   ,37733.58681,24311.1,339.71,2946.05,4494.38,38065,907.05
28/04/2021,2021,4,28,3,18, 37646   ,36967.70841,23964.7,359.99,2959.54,4539.94,37028,322.428
28/04/2021,2021,4,28,3,19, 37843   ,37428.31698,23609.5,400,3035.98,4565.89,37520,-50.803
28/04/2021,2021,4,28,3,20, 37599   ,37387.7703,23552.3,359.99,3155.16,4559.62,37382,-678.845
28/04/2021,2021,4,28,3,21, 38003   ,37761.81542,23583.3,350.01,3152.21,4558.44,37734,140.06
28/04/2021,2021,4,28,3,22, 37239   ,36935.65504,22994.1,336.19,3029.86,4517.17,37137,64.332
28/04/2021,2021,4,28,3,23, 36152   ,35618.33692,22425.3,328.28,3091.32,4386.57,35832,-10.223
29/04/2021,2021,4,29,4,0, 34619   ,34401.99791,22474.3,371.75,3095.11,4369.55,34530,-109.62
29/04/2021,2021,4,29,4,1, 32911   ,33021.78627,24159.3,371.17,3007.91,4355.02,33066,-532.192
29/04/2021,2021,4,29,4,2, 32694   ,32443.85713,23945.5,369.52,3013.72,4320.54,32423,-903.798
29/04/2021,2021,4,29,4,3, 32223   ,32073.72805,23700.6,369.44,2921.24,4274.22,32138,-730.321
29/04/2021,2021,4,29,4,4, 31255   ,31575.21513,23014,367.29,2763.33,4209.11,31674,-1176.006
29/04/2021,2021,4,29,4,5, 30483   ,30339.70022,22260.1,361.88,2646.28,4178.3,30641,-1007.019
29/04/2021,2021,4,29,4,6, 28905   ,28554.08554,22421.1,355.71,2582.9,4156.89,29420,-1375.753
29/04/2021,2021,4,29,4,7, 30427   ,29353.59969,23809.3,359.45,2411.22,4126.46,30819,-729.372
29/04/2021,2021,4,29,4,8, 35348   ,34568.28391,26280.8,372.05,2793.34,4175.03,35495,5.557
29/04/2021,2021,4,29,4,9, 38191   ,37750.08951,25597.4,400.01,2532.35,4295.61,38425,172.912
29/04/2021,2021,4,29,4,10, 39437   ,39796.2327,26112,475,2507.85,4370,39857,175.473
29/04/2021,2021,4,29,4,11, 40339   ,41210.44665,26424.6,390,2570.45,4393.01,40693,0
29/04/2021,2021,4,29,4,12, 39504   ,40466.30922,25721.4,368.38,2702.13,4360.26,39947,25
29/04/2021,2021,4,29,4,13, 39709   ,40635.63083,26015.2,370,2795.47,4317.82,40232,85.457
29/04/2021,2021,4,29,4,14, 40067   ,40483.13667,26331.7,378.54,2402.71,4349.65,40437,85.083
29/04/2021,2021,4,29,4,15, 39326   ,39178.92496,25937.4,379.83,2478.78,4398.96,39609,71.848
29/04/2021,2021,4,29,4,16, 38431   ,37828.64071,25487.1,440,2582.45,4421.23,38920,-403.035
29/04/2021,2021,4,29,4,17, 37468   ,36623.98424,24577,525,2550.95,4465.63,37877,-555.192
29/04/2021,2021,4,29,4,18, 36629   ,36336.05418,24240.1,567,2305.74,4522.91,37057,-1218.837
29/04/2021,2021,4,29,4,19, 37185   ,37179.90098,23760,567,2064.31,4569.44,37297,-909.412
29/04/2021,2021,4,29,4,20, 37115   ,37214.57902,23825.3,567,2001.97,4570.09,37126,-1015.99
29/04/2021,2021,4,29,4,21, 37420   ,37490.2508,23935.5,567,2089.17,4552.24,37317,-637.041
29/04/2021,2021,4,29,4,22, 36934   ,36679.49331,23447.4,530.01,2170.8,4550.91,36561,-454.352
29/04/2021,2021,4,29,4,23, 35765   ,35518.09322,22858.6,409.99,2147.89,4497.06,35155,-490.774
30/04/2021,2021,4,30,5,0, 34121   ,34083.43873,21549.7,356.72,1714.57,4233.21,35269,-342.776
30/04/2021,2021,4,30,5,1, 33038   ,32863.68945,23051.9,356.72,1497.06,4209.18,34306,-173.667
30/04/2021,2021,4,30,5,2, 32417   ,32276.622,22976.3,356.34,1354.51,4177.14,33647,-180
30/04/2021,2021,4,30,5,3, 31879   ,31895.7829,22713.4,356.11,1231.28,4079.73,33269,-351.43
30/04/2021,2021,4,30,5,4, 31507   ,31468.8518,22015.9,355.12,1177.46,4057.23,32706,-613.908
30/04/2021,2021,4,30,5,5, 30057   ,29991.40276,21162.1,353.51,1151.59,4029.06,30917,-870.532
30/04/2021,2021,4,30,5,6, 28597   ,28221.48691,21384.7,351.61,1080.91,3987.17,29249,-1936.095
30/04/2021,2021,4,30,5,7, 29933   ,28843.12499,22838.8,352.03,988.6,4026.52,30629,-1715.165
30/04/2021,2021,4,30,5,8, 33813   ,34242.34402,25069.9,355.95,1311.4,4156.68,35569,-1132.975
30/04/2021,2021,4,30,5,9, 36256   ,37796.62931,24187.1,355.76,1095.1,4247.33,38531,-918.414
30/04/2021,2021,4,30,5,10, 37791   ,39536.57977,24575.7,356.2,1109.74,4277.18,39649,-959.873
30/04/2021,2021,4,30,5,11, 38821   ,40544.79101,24845.7,357.21,1288.35,4234.84,40351,-476.993
30/04/2021,2021,4,30,5,12, 37718   ,39547.23484,24047,353.03,1423.12,4180.2,39646,-256.365
30/04/2021,2021,4,30,5,13, 37673   ,39596.84214,23935.5,352.43,1611.55,4211.28,39785,-683.528
30/04/2021,2021,4,30,5,14, 39159   ,39893.53531,24739.6,358.23,1667.37,4266.64,40152,-140.988
30/04/2021,2021,4,30,5,15, 38598   ,38780.7885,24538,358.76,1722.06,4290.81,39549,191.841
30/04/2021,2021,4,30,5,16, 37272   ,37506.45875,24162.3,355.01,1719.86,4331.18,38858,49.05
30/04/2021,2021,4,30,5,17, 36317   ,36087.8364,23368.2,356.01,1616.56,4399.28,37896,-542.4
30/04/2021,2021,4,30,5,18, 36252   ,35933.78081,23220.2,359.62,1478.87,4464.59,37311,-372.998
30/04/2021,2021,4,30,5,19, 37087   ,36769.2038,23325.5,376.71,1339.24,4482.19,37504,0
30/04/2021,2021,4,30,5,20, 36778   ,36711.9225,23191.9,372.17,1258.71,4474.25,37208,-255.794
30/04/2021,2021,4,30,5,21, 37212   ,37104.83533,23086.3,369.02,1286.7,4478.31,37392,192.371
30/04/2021,2021,4,30,5,22, 36244   ,36444.36835,22409.2,358.42,1289.34,4427.96,36604,650.304
30/04/2021,2021,4,30,5,23, 34818   ,35521.05339,21805.5,355.04,1263.64,4273.93,35285,398.744
01/05/2021,2021,5,1,6,0, 32698   ,34000.45252,22326.5,362.21,1293.47,4120.76,32872,173.246
01/05/2021,2021,5,1,6,1, 31717   ,32404.64667,23225.8,363.93,1392.32,4076.64,31397,290.201
01/05/2021,2021,5,1,6,2, 31174   ,31974.78326,22911.2,361.54,1474.55,4104.03,31092,327.458
01/05/2021,2021,5,1,6,3, 30643   ,31487.07976,22608.1,360.22,1548.67,4102.13,30735,357.99
01/05/2021,2021,5,1,6,4, 29788   ,30652.64739,21742.8,356.2,1592.28,4063.65,30048,59.963
01/05/2021,2021,5,1,6,5, 28073   ,29870.86749,20656.9,349,1597.61,4024.26,29097,-404.1
01/05/2021,2021,5,1,6,6, 26329   ,27648.50085,20167.5,200.01,1614.59,3982.53,28127,-694.586
01/05/2021,2021,5,1,6,7, 26513   ,27028.98631,20641.4,250.01,1580.06,3986.17,28768,-564.542
01/05/2021,2021,5,1,6,8, 28525   ,29113.03852,21543.4,330,1482.56,4015.85,31827,-286.952
01/05/2021,2021,5,1,6,9, 30448   ,30171.94448,22105.3,205,1366.66,4045.99,34238,-55.9
01/05/2021,2021,5,1,6,10, 31823   ,31093.31989,22732.9,250,1320.77,4086.89,35311,181.506
01/05/2021,2021,5,1,6,11, 33152   ,31688.4055,23132.4,284.99,1386.61,4107.24,35944,793.972
01/05/2021,2021,5,1,6,12, 33186   ,30789.5279,23059.5,225.01,1562.87,4105.78,35665,967.43
01/05/2021,2021,5,1,6,13, 33827   ,31041.37662,23220.8,285,1815.47,4105.78,35762,583.694
01/05/2021,2021,5,1,6,14, 33826   ,31467.6937,23278.3,329.99,2027.79,4096.97,35992,320.118
01/05/2021,2021,5,1,6,15, 33642   ,30792.19926,23053.4,350.51,2102.88,4146.41,35535,281.567
01/05/2021,2021,5,1,6,16, 33206   ,30668.50211,22319.8,351.5,2043.76,4222.05,35083,535.53
01/05/2021,2021,5,1,6,17, 32843   ,31513.89522,22136.8,358.49,1924.76,4274.1,34550,762.788
01/05/2021,2021,5,1,6,18, 33500   ,32754.21778,22381.6,369.92,1885.01,4343.57,34371,233.309
01/05/2021,2021,5,1,6,19, 34681   ,34405.72052,22573.7,376.37,2032.17,4386.36,34609,316.027
01/05/2021,2021,5,1,6,20, 34372   ,34736.30375,22576,374.79,2173.4,4431.7,34362,118.855
01/05/2021,2021,5,1,6,21, 34263   ,34933.0115,22414.2,372.36,2159.77,4430.6,34288,225.118
01/05/2021,2021,5,1,6,22, 33572   ,34479.29859,21619.7,366.72,2115.78,4374.43,33735,42.5
01/05/2021,2021,5,1,6,23, 32478   ,33328.2104,21324,363.78,2115.02,4262.16,32700,120.931
02/05/2021,2021,5,2,7,0, 31306   ,32217.88742,22238.9,375.3,2059.42,4307.53,29828,-120.4
02/05/2021,2021,5,2,7,1, 30265   ,30644.56834,23298.9,371.6,2226.45,4285.04,28586,0
02/05/2021,2021,5,2,7,2, 29799   ,30081.76801,22899.8,370.47,2212.93,4250.72,28070,180.759
02/05/2021,2021,5,2,7,3, 29400   ,29590.78983,22633,370,2134.36,4198.33,27772,-183.319
02/05/2021,2021,5,2,7,4, 28526   ,28705.53061,21620.6,363.22,2171.18,4152.19,27107,-289.39
